"GOFAR Data Export"
"Vehicle","From","To"
"New Car","01-Jul-2021","30-Jun-2022"
,,,,,,,,,,,,,,,,,,,,
"Start Odometer (km)","End Odometer (km)","Total Distance Recorded (km)","Business Distance Recorded (km)","Business Use Percentage",,,,,,,,,,,,,,,
"49750","85665","30215.36","0.00","0.00",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Type,Trip Index,Start Time,End Time,Fuel (L),Cost,Price per Litre,Start Location,End Location,Average Speed (km/h),Distance (km),Economy (L/100km),CO2 (kg),Acceleration Score,Braking Score,Business,Tags,Odometer Start (km),Odometer End (km),% difference between calculated odometer and actual odometer
"Trip","1583","13-Aug-2021 18:40","13-Aug-2021 19:20","1.783","1.78","1.000","Port Kennedy","Port Kennedy","34","22.39","7.97","4.11","76.45","75.13","","","54223","54245","0.00%"
"Trip","1584","13-Aug-2021 19:36","13-Aug-2021 19:45","0.261","0.26","1.000","Port Kennedy","Port Kennedy","12","1.63","16.02","0.60","72.35","62.64","","","54245","54247","0.00%"
"Trip","1585","13-Aug-2021 19:48","13-Aug-2021 20:03","0.879","0.88","1.000","Port Kennedy","Port Kennedy","45","10.98","8.01","2.03","79.94","74.98","","","54247","54258","0.00%"
"Trip","1586","13-Aug-2021 20:35","13-Aug-2021 20:38","0.166","0.17","1.000","Port Kennedy","Port Kennedy","35","1.63","10.24","0.38","77.55","78.01","","","54258","54259","0.00%"
"Trip","1587","14-Aug-2021 17:47","14-Aug-2021 17:51","0.286","0.29","1.000","Port Kennedy","Port Kennedy","27","1.73","16.57","0.66","69.31","76.91","","","54259","54261","0.00%"
"Trip","1588","14-Aug-2021 17:55","14-Aug-2021 18:14","1.159","1.16","1.000","Port Kennedy","Port Kennedy","45","14.34","8.08","2.67","81.16","78.19","","","54261","54275","0.00%"
"Trip","1589","14-Aug-2021 18:18","14-Aug-2021 18:33","0.802","0.80","1.000","Port Kennedy","Port Kennedy","42","10.43","7.69","1.85","79.65","77.56","","","54275","54286","0.00%"
"Trip","1590","14-Aug-2021 19:22","14-Aug-2021 19:31","0.568","0.57","1.000","Port Kennedy","Port Kennedy","37","5.63","10.08","1.31","73.61","69.72","","","54286","54291","0.00%"
"Trip","1591","14-Aug-2021 20:30","14-Aug-2021 20:58","1.272","1.27","1.000","Port Kennedy","Port Kennedy","32","14.91","8.53","2.93","78.98","76.68","","","54291","54306","0.00%"
"Trip","1592","14-Aug-2021 21:05","14-Aug-2021 21:18","0.556","0.56","1.000","Port Kennedy","Port Kennedy","26","5.36","10.36","1.28","81.48","73.38","","","54306","54312","0.00%"
"Trip","1593","14-Aug-2021 21:26","14-Aug-2021 21:43","1.035","1.04","1.000","Port Kennedy","Port Kennedy","48","13.59","7.62","2.39","79.35","76.24","","","54312","54325","0.00%"
"Trip","1594","14-Aug-2021 21:52","14-Aug-2021 22:07","0.886","0.89","1.000","Port Kennedy","Port Kennedy","41","10.40","8.52","2.04","77.90","73.45","","","54325","54336","0.00%"
"Trip","1595","14-Aug-2021 22:17","14-Aug-2021 22:29","0.821","0.82","1.000","Port Kennedy","Port Kennedy","49","10.58","7.76","1.89","85.74","74.74","","","54336","54346","0.00%"
"Trip","1596","14-Aug-2021 22:48","14-Aug-2021 23:08","1.117","1.12","1.000","Port Kennedy","Golden Bay","44","14.57","7.67","2.58","82.52","77.72","","","54346","54361","0.00%"
"Trip","1597","14-Aug-2021 23:18","14-Aug-2021 23:27","0.181","0.18","1.000","Port Kennedy","Port Kennedy","1","0.12","151.59","0.41","100.00","100.00","","","54361","54361","0.00%"
"Trip","1598","14-Aug-2021 23:49","15-Aug-2021 00:07","1.014","1.01","1.000","Port Kennedy","Port Kennedy","44","13.36","7.59","2.34","88.08","81.34","","","54361","54374","0.00%"
"Trip","1599","15-Aug-2021 03:51","15-Aug-2021 04:09","0.982","0.98","1.000","Port Kennedy","Baldivis","41","12.34","7.96","2.26","98.72","86.41","","","54374","54387","0.00%"
"Trip","1600","15-Aug-2021 04:15","15-Aug-2021 04:34","1.342","1.34","1.000","Baldivis","Port Kennedy","61","18.93","7.09","3.10","86.96","80.79","","","54387","54406","0.00%"
"Trip","1601","15-Aug-2021 14:03","15-Aug-2021 14:37","1.213","1.21","1.000","Port Kennedy","Rockingham","18","10.25","11.84","2.80","74.87","77.89","","","54406","54416","0.00%"
"Trip","1602","15-Aug-2021 15:07","15-Aug-2021 15:22","0.906","0.91","1.000","Rockingham","Port Kennedy","46","11.65","7.78","2.09","82.76","78.71","","","54416","54427","0.00%"
"Trip","1603","15-Aug-2021 20:33","15-Aug-2021 20:36","0.180","0.18","1.000","Port Kennedy","Port Kennedy","27","1.29","13.99","0.41","77.60","73.14","","","54427","54429","0.00%"
"Trip","1604","15-Aug-2021 20:49","15-Aug-2021 20:52","0.163","0.16","1.000","Port Kennedy","Port Kennedy","23","1.42","11.45","0.37","84.73","76.62","","","54429","54430","0.00%"
"Trip","1605","16-Aug-2021 13:54","16-Aug-2021 14:05","0.621","0.62","1.000","Port Kennedy","","32","5.72","10.86","1.43","76.00","76.67","","","54430","54436","0.00%"
"Trip","1606","16-Aug-2021 14:44","16-Aug-2021 15:50","4.851","4.85","1.000","","","67","74.04","6.55","11.20","81.64","81.06","","","54436","54510","0.00%"
"Trip","1607","16-Aug-2021 15:54","16-Aug-2021 15:58","0.106","0.11","1.000","","","9","0.56","19.06","0.24","100.00","100.00","","","54510","54510","0.00%"
"Trip","1608","16-Aug-2021 16:09","16-Aug-2021 16:51","2.691","2.69","1.000","","Baldivis","61","42.74","6.30","6.21","85.13","83.89","","","54510","54553","0.00%"
"Trip","1609","16-Aug-2021 17:06","16-Aug-2021 17:26","1.332","1.33","1.000","Baldivis","Port Kennedy","53","17.59","7.57","3.07","77.72","79.30","","","54553","54571","0.00%"
"Trip","1610","16-Aug-2021 21:10","16-Aug-2021 21:22","0.485","0.48","1.000","Port Kennedy","","17","3.36","14.40","1.11","78.98","74.28","","","54571","54574","0.00%"
"Trip","1611","17-Aug-2021 12:29","17-Aug-2021 12:36","0.328","0.33","1.000","","","20","2.17","15.14","0.75","72.02","76.71","","","54574","54576","0.00%"
"Trip","1612","17-Aug-2021 12:55","17-Aug-2021 13:01","0.265","0.27","1.000","","","23","2.19","12.08","0.61","71.32","78.50","","","54576","54579","0.00%"
"Trip","1613","17-Aug-2021 16:47","17-Aug-2021 16:53","0.272","0.27","1.000","","","17","1.72","15.82","0.62","68.36","72.11","","","54579","54580","0.00%"
"Trip","1614","17-Aug-2021 17:05","17-Aug-2021 17:15","0.506","0.51","1.000","","","30","4.98","10.15","1.16","79.14","78.64","","","54580","54585","0.00%"
"Trip","1615","17-Aug-2021 17:24","17-Aug-2021 17:33","0.399","0.40","1.000","","","31","4.54","8.79","0.92","76.14","78.63","","","54585","54590","0.00%"
"Trip","1616","17-Aug-2021 17:43","17-Aug-2021 18:02","1.046","1.05","1.000","","","44","14.14","7.40","2.41","81.09","78.83","","","54590","54604","0.00%"
"Trip","1617","17-Aug-2021 18:40","17-Aug-2021 19:39","3.097","3.10","1.000","","","42","41.03","7.55","7.15","79.41","76.66","","","54604","54645","0.00%"
"Trip","1618","17-Aug-2021 19:52","17-Aug-2021 20:08","0.992","0.99","1.000","","","50","13.62","7.28","2.29","85.07","79.87","","","54645","54659","0.00%"
"Trip","1619","17-Aug-2021 20:20","17-Aug-2021 20:31","0.595","0.59","1.000","","","33","6.11","9.74","1.37","75.12","73.10","","","54659","54665","0.00%"
"Trip","1620","17-Aug-2021 20:53","17-Aug-2021 20:55","0.155","0.15","1.000","","","36","1.60","9.71","0.35","100.00","79.29","","","54665","54666","0.00%"
"Trip","1621","18-Aug-2021 17:19","18-Aug-2021 17:27","0.452","0.45","1.000","","","26","3.86","11.70","1.04","82.10","72.01","","","54666","54670","0.00%"
"Trip","1622","18-Aug-2021 18:33","18-Aug-2021 18:47","0.575","0.58","1.000","","","25","5.81","9.89","1.32","80.88","80.88","","","54670","54676","0.00%"
"Trip","1623","18-Aug-2021 18:51","18-Aug-2021 18:59","0.360","0.36","1.000","","","31","4.29","8.38","0.83","87.13","79.95","","","54676","54680","0.00%"
"Trip","1624","18-Aug-2021 19:42","18-Aug-2021 20:01","1.144","1.14","1.000","","","50","15.83","7.23","2.64","86.13","78.49","","","54680","54696","0.00%"
"Trip","1625","18-Aug-2021 20:27","18-Aug-2021 20:42","0.854","0.85","1.000","","","47","11.70","7.30","1.97","81.76","81.14","","","54696","54708","0.00%"
"Trip","1626","18-Aug-2021 21:03","18-Aug-2021 21:13","0.460","0.46","1.000","","","35","6.11","7.53","1.06","81.19","78.75","","","54708","54714","0.00%"
"Trip","1627","18-Aug-2021 21:39","18-Aug-2021 21:46","0.323","0.32","1.000","","","35","3.96","8.15","0.74","91.17","87.99","","","54714","54718","0.00%"
"Trip","1628","18-Aug-2021 22:20","18-Aug-2021 22:39","0.259","0.26","1.000","","","0","0.11","226.43","0.59","100.00","100.00","","","54718","54718","0.00%"
"Trip","1629","18-Aug-2021 22:49","18-Aug-2021 22:59","0.340","0.34","1.000","","","18","2.96","11.46","0.78","77.43","68.84","","","54718","54721","0.00%"
"Trip","1630","19-Aug-2021 00:59","19-Aug-2021 01:57","5.029","5.03","1.000","","","75","72.38","6.95","11.61","83.75","81.16","","","54721","54793","0.00%"
"Trip","1631","19-Aug-2021 16:48","19-Aug-2021 16:52","0.343","0.34","1.000","","","35","2.50","13.73","0.79","67.33","74.19","","","54793","54796","0.00%"
"Trip","1632","19-Aug-2021 16:56","19-Aug-2021 16:59","0.158","0.16","1.000","","","28","1.36","11.58","0.36","78.79","71.49","","","54796","54797","0.00%"
"Trip","1633","19-Aug-2021 18:06","19-Aug-2021 19:30","3.898","3.90","1.000","","","34","46.94","8.31","9.00","77.28","76.07","","","54797","54844","0.00%"
"Trip","1634","19-Aug-2021 19:35","19-Aug-2021 19:51","0.929","0.93","1.000","","","47","12.63","7.36","2.14","85.18","79.61","","","54844","54857","0.00%"
"Trip","1635","19-Aug-2021 19:55","19-Aug-2021 20:12","0.699","0.70","1.000","","","30","8.39","8.33","1.61","81.41","78.25","","","54857","54865","0.00%"
"Trip","1636","19-Aug-2021 20:17","19-Aug-2021 20:22","0.201","0.20","1.000","","","15","1.32","15.28","0.46","73.02","59.26","","","54865","54866","0.00%"
"Trip","1637","19-Aug-2021 20:38","19-Aug-2021 20:45","0.346","0.35","1.000","","","25","3.07","11.29","0.80","74.80","69.23","","","54866","54869","0.00%"
"Trip","1638","19-Aug-2021 20:49","19-Aug-2021 21:09","0.968","0.97","1.000","","","40","13.21","7.33","2.23","85.23","80.01","","","54869","54883","0.00%"
"Trip","1639","19-Aug-2021 21:15","19-Aug-2021 21:17","0.052","0.05","1.000","","","2","0.09","60.78","0.12","100.00","100.00","","","54883","54883","0.00%"
"Trip","1640","19-Aug-2021 21:33","19-Aug-2021 21:33","0.001","0.00","1.000","","","0","0","999.00","0.00","100.00","100.00","","","54883","54883","0.00%"
"Trip","1641","19-Aug-2021 21:36","19-Aug-2021 21:38","0.043","0.04","1.000","","","4","0.12","35.08","0.10","100.00","100.00","","","54883","54883","0.00%"
"Trip","1642","19-Aug-2021 21:59","19-Aug-2021 22:25","1.449","1.45","1.000","","","44","19.10","7.59","3.34","82.49","77.96","","","54883","54902","0.00%"
"Trip","1643","19-Aug-2021 22:33","19-Aug-2021 22:41","0.426","0.43","1.000","","","30","4.01","10.61","0.98","77.14","73.52","","","54902","54906","0.00%"
"Trip","1644","20-Aug-2021 02:07","20-Aug-2021 02:19","0.905","0.90","1.000","","","59","12.31","7.35","2.08","89.62","86.58","","","54906","54918","0.00%"
"Trip","1645","20-Aug-2021 02:30","20-Aug-2021 02:46","0.993","0.99","1.000","","","43","11.37","8.74","2.29","92.06","80.89","","","54918","54930","0.00%"
"Trip","1646","20-Aug-2021 17:20","20-Aug-2021 17:25","0.301","0.30","1.000","","","22","1.73","17.42","0.69","64.13","74.66","","","54930","54931","0.00%"
"Trip","1647","20-Aug-2021 17:38","20-Aug-2021 18:04","1.157","1.16","1.000","","","30","13.56","8.53","2.67","76.61","76.80","","","54931","54945","0.00%"
"Trip","1648","20-Aug-2021 19:02","20-Aug-2021 19:08","0.334","0.33","1.000","","","38","4.03","8.29","0.77","80.60","82.97","","","54945","54949","0.00%"
"Trip","1649","20-Aug-2021 19:39","20-Aug-2021 19:49","0.507","0.51","1.000","","","32","5.31","9.56","1.17","75.53","75.32","","","54949","54954","0.00%"
"Trip","1650","20-Aug-2021 20:40","20-Aug-2021 21:34","2.457","2.46","1.000","","","33","29.78","8.25","5.67","79.94","74.68","","","54954","54984","0.00%"
"Trip","1651","20-Aug-2021 21:38","20-Aug-2021 21:55","0.697","0.70","1.000","","","20","5.90","11.82","1.60","71.52","71.78","","","54984","54990","0.00%"
"Trip","1652","20-Aug-2021 23:39","20-Aug-2021 23:57","0.383","0.38","1.000","","","0","0.12","329.90","0.88","100.00","100.00","","","54990","54990","0.00%"
"Trip","1653","21-Aug-2021 00:00","21-Aug-2021 00:14","0.852","0.85","1.000","","","55","12.34","6.91","1.96","91.98","91.65","","","54990","55002","0.00%"
"Trip","1654","21-Aug-2021 00:24","21-Aug-2021 01:09","3.032","3.03","1.000","","","65","48.67","6.23","7.00","87.30","84.38","","","55002","55051","0.00%"
"Trip","1655","21-Aug-2021 12:51","21-Aug-2021 12:56","0.258","0.26","1.000","","","14","1.30","19.90","0.59","100.00","73.67","","","55051","55052","0.00%"
"Trip","1656","21-Aug-2021 13:03","21-Aug-2021 13:07","0.163","0.16","1.000","","","24","1.45","11.26","0.37","100.00","79.44","","","55052","55054","0.00%"
"Trip","1657","21-Aug-2021 17:49","21-Aug-2021 17:57","0.467","0.47","1.000","","","29","3.87","12.06","1.07","73.83","74.65","","","55054","55058","0.00%"
"Trip","1658","21-Aug-2021 18:38","21-Aug-2021 18:54","0.966","0.97","1.000","","","48","12.67","7.62","2.23","83.05","84.47","","","55058","55070","0.00%"
"Trip","1659","21-Aug-2021 18:58","21-Aug-2021 20:15","3.339","3.34","1.000","","","31","39.47","8.46","7.71","77.71","74.76","","","55070","55110","0.00%"
"Trip","1660","21-Aug-2021 20:21","21-Aug-2021 20:46","1.255","1.25","1.000","","","39","16.38","7.66","2.89","82.05","79.06","","","55110","55126","0.00%"
"Trip","1661","21-Aug-2021 20:50","21-Aug-2021 21:07","0.909","0.91","1.000","","","44","12.24","7.43","2.09","82.09","80.26","","","55126","55139","0.00%"
"Trip","1662","21-Aug-2021 21:10","21-Aug-2021 22:09","2.062","2.06","1.000","","","23","22.08","9.34","4.76","81.11","76.55","","","55139","55161","0.00%"
"Trip","1663","21-Aug-2021 22:15","21-Aug-2021 22:17","0.118","0.12","1.000","","","32","1.27","9.33","0.27","100.00","78.02","","","55161","55162","0.00%"
"Trip","1664","21-Aug-2021 22:58","21-Aug-2021 23:06","0.336","0.34","1.000","","","32","3.96","8.48","0.77","77.94","80.97","","","55162","55166","0.00%"
"Trip","1665","21-Aug-2021 23:10","21-Aug-2021 23:35","1.259","1.26","1.000","","","43","17.10","7.36","2.90","83.34","78.94","","","55166","55183","0.00%"
"Trip","1666","22-Aug-2021 03:56","22-Aug-2021 04:04","0.306","0.31","1.000","","","14","1.62","18.87","0.70","87.45","76.26","","","55183","55185","0.00%"
"Trip","1667","22-Aug-2021 14:12","22-Aug-2021 14:28","1.201","1.20","1.000","","","55","14.01","8.57","2.77","78.91","80.96","","","55185","55199","0.00%"
"Trip","1668","22-Aug-2021 14:35","22-Aug-2021 14:54","0.479","0.48","1.000","","","12","3.78","12.66","1.10","83.80","95.49","","","55199","55202","0.00%"
"Trip","1669","22-Aug-2021 14:58","22-Aug-2021 15:03","0.095","0.09","1.000","","","4","0.29","32.74","0.21","100.00","100.00","","","55202","55203","0.00%"
"Trip","1670","22-Aug-2021 15:17","22-Aug-2021 15:36","1.152","1.15","1.000","","","52","16.54","6.97","2.66","85.34","79.64","","","55203","55219","0.00%"
"Trip","1671","23-Aug-2021 12:26","23-Aug-2021 12:42","1.053","1.05","1.000","","","45","12.21","8.62","2.43","76.99","82.08","","","55219","55231","0.00%"
"Trip","1672","23-Aug-2021 12:57","23-Aug-2021 13:14","0.705","0.71","1.000","","","20","5.83","12.09","1.62","74.15","71.82","","","55231","55237","0.00%"
"Trip","1673","23-Aug-2021 13:19","23-Aug-2021 13:45","1.200","1.20","1.000","","","36","15.77","7.61","2.77","84.40","77.32","","","55237","55253","0.00%"
"Trip","1674","24-Aug-2021 16:34","24-Aug-2021 16:47","0.477","0.48","1.000","","","17","3.75","12.72","1.10","77.68","73.53","","","55253","55257","0.00%"
"Trip","1675","24-Aug-2021 17:16","24-Aug-2021 17:28","0.710","0.71","1.000","","","43","8.93","7.96","1.64","79.84","80.06","","","55257","55266","0.00%"
"Trip","1676","24-Aug-2021 17:33","24-Aug-2021 17:59","1.151","1.15","1.000","","","33","14.13","8.14","2.65","79.02","75.98","","","55266","55280","0.00%"
"Trip","1677","24-Aug-2021 18:19","24-Aug-2021 18:27","0.398","0.40","1.000","","","30","4.02","9.90","0.92","72.18","71.56","","","55280","55284","0.00%"
"Trip","1678","24-Aug-2021 18:31","24-Aug-2021 18:41","0.492","0.49","1.000","","","30","4.91","10.03","1.13","74.90","71.85","","","55284","55289","0.00%"
"Trip","1679","24-Aug-2021 18:44","24-Aug-2021 19:19","1.649","1.65","1.000","","","34","19.88","8.30","3.80","75.83","74.36","","","55289","55309","0.00%"
"Trip","1680","24-Aug-2021 19:23","24-Aug-2021 19:43","0.984","0.98","1.000","","","40","13.12","7.50","2.27","83.10","78.29","","","55309","55322","0.00%"
"Trip","1681","24-Aug-2021 19:48","24-Aug-2021 20:00","0.564","0.56","1.000","","","35","7.20","7.84","1.30","83.25","79.45","","","55322","55329","0.00%"
"Trip","1682","24-Aug-2021 20:04","24-Aug-2021 20:31","1.372","1.37","1.000","","","41","18.12","7.57","3.16","84.97","78.37","","","55329","55347","0.00%"
"Trip","1683","24-Aug-2021 20:35","24-Aug-2021 20:36","0.098","0.10","1.000","","","33","0.98","9.93","0.22","82.26","85.53","","","55347","55348","0.00%"
"Trip","1684","24-Aug-2021 20:42","24-Aug-2021 21:01","0.280","0.28","1.000","","","0","0.04","767.18","0.64","100.00","100.00","","","55348","55348","0.00%"
"Trip","1685","24-Aug-2021 21:05","24-Aug-2021 21:08","0.137","0.14","1.000","","","22","1.22","11.29","0.31","77.57","89.70","","","55348","55349","0.00%"
"Trip","1686","24-Aug-2021 21:17","24-Aug-2021 21:27","0.509","0.51","1.000","","","39","6.88","7.40","1.17","77.87","83.58","","","55349","55356","0.00%"
"Trip","1687","24-Aug-2021 21:39","24-Aug-2021 21:58","0.871","0.87","1.000","","","29","9.05","9.62","2.01","80.03","71.51","","","55356","55365","0.00%"
"Trip","1688","24-Aug-2021 22:03","24-Aug-2021 22:10","0.466","0.47","1.000","","","52","6.62","7.04","1.07","93.28","81.36","","","55365","55372","0.00%"
"Trip","1689","24-Aug-2021 22:14","24-Aug-2021 22:22","0.507","0.51","1.000","","","49","6.52","7.77","1.17","95.69","76.75","","","55372","55378","0.00%"
"Trip","1690","24-Aug-2021 22:32","24-Aug-2021 22:40","0.391","0.39","1.000","","","33","4.65","8.41","0.90","82.32","75.93","","","55378","55383","0.00%"
"Trip","1691","24-Aug-2021 23:01","24-Aug-2021 23:07","0.333","0.33","1.000","","","27","2.81","11.83","0.76","70.68","70.82","","","55383","55386","0.00%"
"Trip","1692","25-Aug-2021 01:23","25-Aug-2021 01:25","0.195","0.20","1.000","","","34","1.59","12.29","0.45","100.00","76.45","","","55386","55387","0.00%"
"Trip","1693","25-Aug-2021 15:48","25-Aug-2021 15:53","0.284","0.28","1.000","","","24","1.98","14.34","0.65","79.08","64.35","","","55387","55389","0.00%"
"Trip","1694","25-Aug-2021 16:51","25-Aug-2021 16:54","0.260","0.26","1.000","","","32","2.09","12.42","0.60","70.98","77.70","","","55389","55391","0.00%"
"Trip","1695","25-Aug-2021 17:20","25-Aug-2021 17:24","0.226","0.23","1.000","","","29","1.93","11.72","0.52","64.20","68.56","","","55391","55393","0.00%"
"Trip","1696","25-Aug-2021 17:27","25-Aug-2021 17:29","0.050","0.05","1.000","","","6","0.18","27.41","0.11","66.55","69.50","","","55393","55394","0.00%"
"Trip","1697","25-Aug-2021 17:39","25-Aug-2021 18:24","1.818","1.82","1.000","","","29","21.50","8.46","4.19","77.57","75.54","","","55394","55415","0.00%"
"Trip","1698","25-Aug-2021 18:46","25-Aug-2021 19:04","1.002","1.00","1.000","","","38","11.74","8.54","2.31","86.57","75.21","","","55415","55427","0.00%"
"Trip","1699","25-Aug-2021 19:09","25-Aug-2021 19:32","1.290","1.29","1.000","","","44","17.07","7.56","2.97","82.76","79.79","","","55427","55444","0.00%"
"Trip","1700","25-Aug-2021 19:59","25-Aug-2021 20:26","1.527","1.53","1.000","","","44","19.24","7.94","3.52","78.04","76.94","","","55444","55463","0.00%"
"Trip","1701","25-Aug-2021 20:29","25-Aug-2021 20:32","0.156","0.16","1.000","","","35","1.59","9.86","0.36","92.67","78.24","","","55463","55465","0.00%"
"Trip","1702","26-Aug-2021 14:51","26-Aug-2021 14:58","0.353","0.35","1.000","","","17","2.11","16.70","0.81","74.97","80.50","","","55465","55467","0.00%"
"Trip","1703","26-Aug-2021 15:08","26-Aug-2021 15:31","0.654","0.65","1.000","","","14","5.28","12.37","1.50","79.89","78.30","","","55467","55472","0.00%"
"Trip","1704","26-Aug-2021 15:41","26-Aug-2021 15:44","0.145","0.14","1.000","","","31","1.58","9.15","0.33","92.65","76.38","","","55472","55474","0.00%"
"Trip","1705","26-Aug-2021 16:18","26-Aug-2021 16:23","0.204","0.20","1.000","","","21","1.72","11.88","0.47","70.72","74.27","","","55474","55475","0.00%"
"Trip","1706","26-Aug-2021 16:27","26-Aug-2021 16:37","0.410","0.41","1.000","","","26","4.24","9.66","0.94","84.54","72.57","","","55475","55480","0.00%"
